Date,Open,High,Low,Close,Volume,Turnover,Unadjusted Close,Dividend,Constituent_S&P 500,Constituent_S&P MidCap 400,Constituent_S&P SmallCap 600
1993-03-01,25.065416,25.065416,24.924599,24.924599,118061.08,2944703.0,44.25,0.0,0,0,0
1993-03-02,24.924599,25.34705,24.924599,25.34705,323824.7,8196600.0,45.0,0.0,0,0,0
1993-03-03,25.34705,25.417458,25.34705,25.417458,497276.8,12639512.0,45.125,0.0,0,0,0
1993-03-04,25.487867,25.487867,25.276642,25.276642,158894.23,4016312.5,44.875,0.0,0,0,0
1993-03-05,25.34705,25.417458,25.206232,25.206232,71014.18,1790000.0,44.75,0.0,0,0,0
1993-03-08,25.276642,25.7695,25.276642,25.7695,90188.01,2324100.0,45.75,0.0,0,0,0
1993-03-09,25.699091,25.7695,25.628683,25.699091,300567.53,7719022.0,45.625,0.0,0,0,0
1993-03-10,25.699091,25.7695,25.558275,25.7695,345128.94,8881650.0,45.75,0.0,0,0,0
1993-03-11,25.7695,25.839909,25.628683,25.628683,125872.64,3230381.0,45.5,0.0,0,0,0
1993-03-12,25.487867,25.487867,25.206232,25.417458,1142618.2,29022338.0,45.125,0.0,0,0,0
1993-03-15,25.34705,25.487867,25.34705,25.487867,551780.2,14063700.0,45.25,0.0,0,0,0
1993-03-16,25.487867,25.628683,25.487867,25.487867,54680.92,1395625.0,45.25,0.0,0,0,0
1993-03-17,25.487867,25.487867,25.34705,25.34705,38702.73,981681.0,45.0,0.0,0,0,0
1993-03-18,25.487867,25.628683,25.487867,25.487867,105278.52,2687031.0,45.25,0.0,0,0,0
1993-03-19,25.608519,25.608519,25.467035,25.467035,118211.64,3012591.0,45.0,0.0,0,0,0
1993-03-22,25.25481,25.396294,25.184069,25.325552,324066.0,8212881.0,44.75,0.0,0,0,0
1993-03-23,25.396294,25.467035,25.325552,25.396294,97537.85,2477100.0,44.875,0.0,0,0,0
1993-03-24,25.325552,25.467035,25.25481,25.396294,65732.03,1669350.0,44.875,0.0,0,0,0
1993-03-25,25.396294,25.608519,25.396294,25.537777,194545.61,4971703.0,45.125,0.0,0,0,0
1993-03-26,25.537777,25.537777,25.396294,25.396294,179349.5,4557984.0,44.875,0.0,0,0,0
1993-03-29,25.467035,25.608519,25.467035,25.537777,153904.84,3927666.0,45.125,0.0,0,0,0
1993-03-30,25.537777,25.608519,25.537777,25.608519,98951.445,2532250.0,45.25,0.0,0,0,0
1993-03-31,25.67926,25.750002,25.608519,25.608519,197196.1,5049900.0,45.25,0.0,0,0,0
1993-04-01,25.608519,25.608519,25.467035,25.467035,228825.22,5831547.0,45.0,0.0,0,0,0
1993-04-02,25.25481,25.25481,24.971844,24.971844,104959.21,2621025.0,44.125,0.0,0,0,0
1993-04-05,25.184069,25.184069,25.042585,25.042585,304275.7,7630612.0,44.25,0.0,0,0,0
1993-04-06,25.113327,25.113327,24.901102,25.042585,229178.62,5731119.0,44.25,0.0,0,0,0
1993-04-07,25.042585,25.113327,24.971844,25.113327,49475.723,1241625.0,44.375,0.0,0,0,0
1993-04-08,25.184069,25.184069,24.971844,25.042585,319471.8,8006050.0,44.25,0.0,0,0,0
1993-04-12,25.325552,25.467035,25.25481,25.396294,615796.06,15649828.0,44.875,0.0,0,0,0
1993-04-13,25.396294,25.537777,25.396294,25.467035,258157.25,6574500.0,45.0,0.0,0,0,0
1993-04-14,25.467035,25.467035,25.396294,25.467035,211332.02,5374525.0,45.0,0.0,0,0,0
1993-04-15,25.396294,25.467035,25.325552,25.467035,262574.72,6677712.0,45.0,0.0,0,0,0
1993-04-16,25.467035,25.467035,25.396294,25.467035,84638.83,2152506.0,45.0,0.0,0,0,0
1993-04-19,25.467035,25.467035,25.325552,25.325552,277417.44,7025750.0,44.75,0.0,0,0,0
1993-04-20,25.325552,25.325552,25.042585,25.184069,493873.75,12446484.0,44.5,0.0,0,0,0
1993-04-21,25.25481,25.25481,25.113327,25.184069,119978.63,3021550.0,44.5,0.0,0,0,0
1993-04-22,25.042585,25.325552,24.901102,24.901102,172634.94,4298800.0,44.0,0.0,0,0,0
1993-04-23,24.83036,24.901102,24.759619,24.759619,187300.95,4637500.0,43.75,0.0,0,0,0
1993-04-26,24.759619,24.901102,24.47665,24.547392,110613.58,2717231.0,43.375,0.0,0,0,0
1993-04-27,24.547392,24.83036,24.547392,24.83036,277064.06,6879600.0,43.875,0.0,0,0,0
1993-04-28,24.759619,24.83036,24.759619,24.759619,151784.45,3760809.0,43.75,0.0,0,0,0
1993-04-29,24.83036,24.901102,24.688875,24.901102,150194.16,3737344.0,44.0,0.0,0,0,0
1993-04-30,24.971844,25.042585,24.901102,24.901102,156378.62,3896766.0,44.0,0.0,0,0,0
1993-05-03,24.971844,25.042585,24.83036,25.042585,142242.7,3562125.0,44.25,0.0,0,0,0
1993-05-04,25.113327,25.25481,25.113327,25.184069,263458.22,6630291.0,44.5,0.0,0,0,0
1993-05-05,25.184069,25.325552,25.184069,25.25481,192601.92,4860719.0,44.625,0.0,0,0,0
1993-05-06,25.184069,25.184069,25.113327,25.184069,96654.36,2430731.0,44.5,0.0,0,0,0
1993-05-07,25.184069,25.184069,25.042585,25.113327,120155.33,3015375.0,44.375,0.0,0,0,0
1993-05-10,25.113327,25.325552,25.113327,25.184069,201260.17,5061431.0,44.5,0.0,0,0,0
1993-05-11,25.184069,25.25481,25.042585,25.25481,75273.78,1901025.0,44.625,0.0,0,0,0
1993-05-12,25.184069,25.25481,25.184069,25.184069,54776.695,1381438.0,44.5,0.0,0,0,0
1993-05-13,25.113327,25.113327,24.901102,24.901102,228118.42,5684434.0,44.0,0.0,0,0,0
1993-05-14,24.901102,24.971844,24.901102,24.901102,112203.875,2794000.0,44.0,0.0,0,0,0
1993-05-17,24.971844,24.971844,24.901102,24.971844,60077.664,1500250.0,44.125,0.0,0,0,0
1993-05-18,25.042585,25.042585,24.901102,24.971844,185887.36,4641950.0,44.125,0.0,0,0,0
1993-05-19,24.971844,25.467035,24.83036,25.467035,88702.91,2259000.0,45.0,0.0,0,0,0
1993-05-20,25.467035,25.537777,25.467035,25.537777,173518.42,4431275.0,45.125,0.0,0,0,0
1993-05-21,25.608519,25.608519,25.325552,25.325552,391211.62,9907650.0,44.75,0.0,0,0,0
1993-05-24,25.396294,25.537777,25.396294,25.467035,53893.2,1370594.0,45.0,0.0,0,0,0
1993-05-25,25.537777,25.537777,25.467035,25.467035,338908.72,8636994.0,45.0,0.0,0,0,0
1993-05-26,25.537777,25.820744,25.537777,25.820744,180939.78,4668800.0,45.625,0.0,0,0,0
1993-05-27,25.820744,25.820744,25.67926,25.750002,95064.07,2444538.0,45.5,0.0,0,0,0
1993-05-28,25.67926,25.67926,25.467035,25.608519,139768.92,3576803.0,45.25,0.0,0,0,0
1993-06-01,25.67926,25.891485,25.608519,25.820744,50005.82,1292072.0,45.625,0.0,0,0,0
1993-06-02,25.750002,25.891485,25.67926,25.820744,35869.9,925553.0,45.625,0.0,0,0,0
1993-06-03,25.750002,25.750002,25.67926,25.750002,38166.99,981450.0,45.5,0.0,0,0,0
1993-06-04,25.608519,25.608519,25.537777,25.608519,56543.684,1448000.0,45.25,0.0,0,0,0
1993-06-07,25.67926,25.67926,25.537777,25.537777,214512.6,5478175.0,45.125,0.0,0,0,0
1993-06-08,25.467035,25.467035,25.325552,25.325552,184650.47,4676375.0,44.75,0.0,0,0,0
1993-06-09,25.396294,25.467035,25.325552,25.396294,76510.67,1943087.0,44.875,0.0,0,0,0
1993-06-10,25.396294,25.467035,25.325552,25.396294,31629.123,803822.0,44.875,0.0,0,0,0
1993-06-11,25.467035,25.537777,25.396294,25.537777,1143949.4,29193694.0,45.125,0.0,0,0,0
1993-06-14,25.537777,25.608519,25.467035,25.467035,113440.766,2891006.0,45.0,0.0,0,0,0
1993-06-15,25.537777,25.537777,25.467035,25.467035,251619.39,6408000.0,45.0,0.0,0,0,0
1993-06-16,25.467035,25.467035,25.325552,25.467035,584697.0,14890500.0,45.0,0.0,0,0,0
1993-06-17,25.537777,25.608519,25.467035,25.608519,66085.43,1690012.0,45.25,0.0,0,0,0
1993-06-18,25.576042,25.576042,25.362316,25.362316,102642.445,2603250.0,44.5,0.0,0,0,0
1993-06-21,25.433558,25.433558,25.362316,25.433558,51408.95,1306597.0,44.625,0.0,0,0,0
1993-06-22,25.433558,25.433558,25.362316,25.433558,241253.61,6135937.0,44.625,0.0,0,0,0
1993-06-23,25.433558,25.433558,25.219831,25.219831,399340.5,10071300.0,44.25,0.0,0,0,0
1993-06-24,25.291073,25.5048,25.291073,25.5048,427589.12,10905575.0,44.75,0.0,0,0,0
1993-06-25,25.5048,25.576042,25.5048,25.5048,78604.81,2006200.0,44.75,0.0,0,0,0
1993-06-28,25.647285,25.78977,25.647285,25.78977,771836.06,19905476.0,45.25,0.0,0,0,0
1993-06-29,25.78977,25.78977,25.647285,25.647285,364073.62,9350469.0,45.0,0.0,0,0,0
1993-06-30,25.718527,25.78977,25.647285,25.647285,767800.56,19719350.0,45.0,0.0,0,0,0
1993-07-01,25.718527,25.718527,25.576042,25.647285,1062744.0,27218644.0,45.0,0.0,0,0,0
1993-07-02,25.5048,25.5048,25.362316,25.5048,500754.75,12753812.0,44.75,0.0,0,0,0
1993-07-06,25.433558,25.5048,25.148588,25.219831,432326.47,10895500.0,44.25,0.0,0,0,0
1993-07-07,25.219831,25.291073,25.219831,25.291073,603046.25,15240947.0,44.375,0.0,0,0,0
1993-07-08,25.291073,25.647285,25.219831,25.576042,435484.7,11130219.0,44.875,0.0,0,0,0
1993-07-09,25.576042,25.647285,25.5048,25.647285,663579.0,17007180.0,45.0,0.0,0,0,0
1993-07-12,25.576042,25.647285,25.576042,25.647285,655683.44,16793144.0,45.0,0.0,0,0,0
1993-07-13,25.647285,25.718527,25.433558,25.576042,683581.1,17495476.0,44.875,0.0,0,0,0
1993-07-14,25.647285,25.78977,25.576042,25.647285,1083097.1,27817080.0,45.0,0.0,0,0,0
1993-07-15,25.647285,25.647285,25.5048,25.576042,778678.9,19915524.0,44.875,0.0,0,0,0
1993-07-16,25.576042,25.647285,25.5048,25.5048,379689.3,9683900.0,44.75,0.0,0,0,0
1993-07-19,25.5048,25.5048,25.433558,25.5048,330210.38,8416069.0,44.75,0.0,0,0,0
1993-07-20,25.5048,25.576042,25.362316,25.576042,120188.16,3071797.0,44.875,0.0,0,0,0
1993-07-21,25.5048,25.5048,25.433558,25.5048,250377.38,6385825.0,44.75,0.0,0,0,0
1993-07-22,25.5048,25.5048,25.362316,25.362316,1109591.1,28141800.0,44.5,0.0,0,0,0
1993-07-23,25.433558,25.5048,25.362316,25.5048,502158.4,12798506.0,44.75,0.0,0,0,0
1993-07-26,25.576042,25.647285,25.576042,25.647285,212829.55,5454709.0,45.0,0.0,0,0,0
1993-07-27,25.647285,25.647285,25.5048,25.647285,162824.25,4170200.0,45.0,0.0,0,0,0
1993-07-28,25.576042,25.647285,25.5048,25.576042,54040.81,1381188.0,44.875,0.0,0,0,0
1993-07-29,25.647285,25.78977,25.576042,25.718527,580763.25,14926031.0,45.125,0.0,0,0,0
1993-07-30,25.718527,25.718527,25.5048,25.576042,132119.25,3376734.0,44.875,0.0,0,0,0
1993-08-02,25.576042,25.718527,25.576042,25.647285,72463.81,1857209.0,45.0,0.0,0,0,0
1993-08-03,25.647285,25.78977,25.576042,25.647285,143173.05,3672000.0,45.0,0.0,0,0,0
1993-08-04,25.647285,25.718527,25.576042,25.647285,761484.1,19530000.0,45.0,0.0,0,0,0
1993-08-05,25.647285,25.647285,25.576042,25.576042,64568.24,1652550.0,44.875,0.0,0,0,0
1993-08-06,25.647285,25.647285,25.576042,25.647285,705864.2,18090928.0,45.0,0.0,0,0,0
1993-08-09,25.718527,25.861013,25.647285,25.78977,1453136.2,37450170.0,45.25,0.0,0,0,0
1993-08-10,25.78977,25.78977,25.718527,25.78977,1061340.4,27333920.0,45.25,0.0,0,0,0
1993-08-11,25.718527,25.78977,25.718527,25.78977,951328.75,24500662.0,45.25,0.0,0,0,0
1993-08-12,25.78977,25.78977,25.576042,25.647285,532863.44,13685481.0,45.0,0.0,0,0,0
1993-08-13,25.718527,25.718527,25.718527,25.718527,181598.17,4670437.5,45.125,0.0,0,0,0
1993-08-16,25.718527,25.932255,25.718527,25.861013,424255.44,10971675.0,45.375,0.0,0,0,0
1993-08-17,25.861013,25.932255,25.861013,25.932255,647963.3,16803150.0,45.5,0.0,0,0,0
1993-08-18,26.07474,26.145983,26.003498,26.07474,726919.06,18967172.0,45.75,0.0,0,0,0
1993-08-19,26.07474,26.07474,26.07474,26.07474,50005.293,1303875.0,45.75,0.0,0,0,0
1993-08-20,26.07474,26.07474,26.003498,26.07474,141593.94,3692025.0,45.75,0.0,0,0,0
1993-08-23,26.003498,26.07474,26.003498,26.07474,27371.318,713212.0,45.75,0.0,0,0,0
1993-08-24,26.07474,26.35971,26.07474,26.35971,479699.9,12636206.0,46.25,0.0,0,0,0
1993-08-25,26.35971,26.502195,26.288467,26.35971,425132.72,11206375.0,46.25,0.0,0,0,0
1993-08-26,26.35971,26.502195,26.288467,26.35971,210548.6,5553750.0,46.25,0.0,0,0,0
1993-08-27,26.288467,26.35971,26.288467,26.35971,45092.492,1188625.0,46.25,0.0,0,0,0
1993-08-30,26.35971,26.502195,26.35971,26.502195,321963.9,8521281.0,46.5,0.0,0,0,0
1993-08-31,26.430952,26.502195,26.430952,26.502195,116679.016,3092250.0,46.5,0.0,0,0,0
1993-09-01,26.430952,26.573437,26.430952,26.502195,239499.03,6347250.0,46.5,0.0,0,0,0
1993-09-02,26.502195,26.573437,26.35971,26.430952,828859.6,21892788.0,46.375,0.0,0,0,0
1993-09-03,26.35971,26.502195,26.35971,26.430952,1106257.4,29239436.0,46.375,0.0,0,0,0
1993-09-07,26.430952,26.502195,26.217224,26.217224,344597.88,9046675.0,46.0,0.0,0,0,0
1993-09-08,26.217224,26.217224,26.003498,26.145983,473558.9,12390097.0,45.875,0.0,0,0,0
1993-09-09,26.07474,26.217224,26.07474,26.217224,419693.53,11003200.0,46.0,0.0,0,0,0
1993-09-10,26.288467,26.502195,26.217224,26.430952,186861.88,4942266.0,46.375,0.0,0,0,0
1993-09-13,26.502195,26.502195,26.502195,26.502195,117380.84,3110850.0,46.5,0.0,0,0,0
1993-09-14,26.35971,26.35971,26.288467,26.35971,323718.47,8533125.0,46.25,0.0,0,0,0
1993-09-15,26.217224,26.430952,26.145983,26.430952,177211.73,4683875.0,46.375,0.0,0,0,0
1993-09-16,26.35971,26.430952,26.288467,26.35971,95273.24,2507981.0,46.25,0.0,0,0,0
1993-09-17,26.308773,26.308773,26.237087,26.237087,350312.34,9203731.0,45.75,0.0,0,0,0
1993-09-20,26.308773,26.380459,26.093716,26.093716,100786.73,2629900.0,45.5,0.0,0,0,0
1993-09-21,26.093716,26.093716,25.663599,25.950342,554850.06,14408494.0,45.25,0.0,0,0,0
1993-09-22,26.093716,26.237087,26.022028,26.165401,766711.44,20075052.0,45.625,0.0,0,0,0
1993-09-23,26.237087,26.380459,26.237087,26.308773,154318.77,4062703.0,45.875,0.0,0,0,0
1993-09-24,26.308773,26.308773,26.237087,26.237087,93288.75,2449297.0,45.75,0.0,0,0,0
1993-09-27,26.452145,26.52383,26.452145,26.52383,478824.12,12700250.0,46.25,0.0,0,0,0
1993-09-28,26.52383,26.52383,26.452145,26.52383,276030.06,7311481.0,46.25,0.0,0,0,0
1993-09-29,26.52383,26.52383,26.380459,26.380459,385361.0,10172906.0,46.0,0.0,0,0,0
1993-09-30,26.380459,26.452145,26.308773,26.380459,173150.89,4561594.0,46.0,0.0,0,0,0
1993-10-01,26.308773,26.52383,26.237087,26.452145,39582.33,1047747.0,46.125,0.0,0,0,0
1993-10-04,26.52383,26.52383,26.452145,26.52383,1810848.0,47998172.0,46.25,0.0,0,0,0
1993-10-05,26.52383,26.52383,26.380459,26.452145,761131.56,20147204.0,46.125,0.0,0,0,0
1993-10-06,26.52383,26.595516,26.452145,26.452145,364785.16,9649350.0,46.125,0.0,0,0,0
1993-10-07,26.52383,26.52383,26.380459,26.380459,103576.664,2732400.0,46.0,0.0,0,0,0
1993-10-08,26.452145,26.452145,26.237087,26.380459,94858.09,2505800.0,46.0,0.0,0,0,0
1993-10-11,26.452145,26.52383,26.452145,26.452145,814489.25,21559584.0,46.125,0.0,0,0,0
1993-10-12,26.52383,26.52383,26.52383,26.52383,45685.332,1211750.0,46.25,0.0,0,0,0
1993-10-13,26.52383,26.52383,26.452145,26.52383,242550.75,6429028.0,46.25,0.0,0,0,0
1993-10-14,26.595516,26.810575,26.52383,26.810575,188495.58,5053675.0,46.75,0.0,0,0,0
1993-10-15,26.953947,27.025633,26.882261,26.953947,2619931.8,70711410.0,47.0,0.0,0,0,0
1993-10-18,26.953947,26.953947,26.882261,26.953947,1259659.6,33907650.0,47.0,0.0,0,0,0
1993-10-19,26.882261,26.953947,26.73889,26.73889,1534643.5,41034664.0,46.625,0.0,0,0,0
1993-10-20,26.810575,26.810575,26.667202,26.73889,401751.9,10749600.0,46.625,0.0,0,0,0
1993-10-21,26.810575,26.810575,26.667202,26.73889,97996.78,2618569.0,46.625,0.0,0,0,0
1993-10-22,26.73889,26.882261,26.595516,26.595516,681269.44,18118712.0,46.375,0.0,0,0,0
1993-10-25,26.595516,26.667202,26.52383,26.667202,199655.36,5324250.0,46.5,0.0,0,0,0
1993-10-26,26.667202,26.667202,26.52383,26.667202,324679.72,8652481.0,46.5,0.0,0,0,0
1993-10-27,26.595516,26.667202,26.595516,26.667202,206455.84,5505600.0,46.5,0.0,0,0,0
1993-10-28,26.667202,26.953947,26.667202,26.882261,225985.45,6070950.0,46.875,0.0,0,0,0
1993-10-29,26.810575,26.882261,26.810575,26.882261,140717.8,3780291.0,46.875,0.0,0,0,0
1993-11-01,26.810575,26.953947,26.810575,26.953947,63471.223,1709662.0,47.0,0.0,0,0,0
1993-11-02,26.882261,26.953947,26.73889,26.953947,457027.7,12302319.0,47.0,0.0,0,0,0
1993-11-03,26.882261,26.882261,26.452145,26.595516,835413.8,22203292.0,46.375,0.0,0,0,0
1993-11-04,26.595516,26.595516,26.237087,26.308773,227380.42,5978025.0,45.875,0.0,0,0,0
1993-11-05,26.237087,26.380459,26.093716,26.380459,633317.25,16707200.0,46.0,0.0,0,0,0
1993-11-08,26.452145,26.52383,26.380459,26.452145,640989.6,16955550.0,46.125,0.0,0,0,0
1993-11-09,26.667202,26.667202,26.452145,26.452145,430523.22,11395978.0,46.125,0.0,0,0,0
1993-11-10,26.452145,26.667202,26.380459,26.667202,81082.74,2162250.0,46.5,0.0,0,0,0
1993-11-11,26.667202,26.73889,26.595516,26.595516,155016.25,4122737.5,46.375,0.0,0,0,0
1993-11-12,26.667202,26.810575,26.667202,26.73889,188669.95,5041444.0,46.625,0.0,0,0,0
1993-11-15,26.810575,26.810575,26.667202,26.667202,424245.84,11328656.0,46.5,0.0,0,0,0
1993-11-16,26.73889,26.810575,26.667202,26.810575,858954.0,23029050.0,46.75,0.0,0,0,0
1993-11-17,26.810575,26.810575,26.595516,26.667202,69051.11,1842638.0,46.5,0.0,0,0,0
1993-11-18,26.667202,26.667202,26.52383,26.595516,419886.56,11174625.0,46.375,0.0,0,0,0
1993-11-19,26.52383,26.595516,26.52383,26.52383,184833.78,4909125.0,46.25,0.0,0,0,0
1993-11-22,26.52383,26.52383,26.308773,26.380459,288236.1,7608966.0,46.0,0.0,0,0,0
1993-11-23,26.52383,26.52383,26.380459,26.52383,156411.23,4148625.0,46.25,0.0,0,0,0
1993-11-24,26.595516,26.667202,26.595516,26.667202,134614.8,3587388.0,46.5,0.0,0,0,0
1993-11-26,26.73889,26.73889,26.667202,26.667202,1778240.5,47420700.0,46.5,0.0,0,0,0
1993-11-29,26.73889,26.810575,26.52383,26.52383,902372.5,23966720.0,46.25,0.0,0,0,0
1993-11-30,26.52383,26.667202,26.52383,26.595516,401054.44,10659062.0,46.375,0.0,0,0,0
1993-12-01,26.73889,26.73889,26.595516,26.595516,661216.7,17597250.0,46.375,0.0,0,0,0
1993-12-02,26.667202,26.667202,26.595516,26.667202,613787.7,16368000.0,46.5,0.0,0,0,0
1993-12-03,26.667202,26.810575,26.667202,26.810575,533576.75,14295938.0,46.75,0.0,0,0,0
1993-12-06,26.810575,26.953947,26.810575,26.882261,173499.64,4664062.0,46.875,0.0,0,0,0
1993-12-07,26.882261,26.882261,26.810575,26.882261,154841.89,4159725.0,46.875,0.0,0,0,0
1993-12-08,26.882261,26.882261,26.810575,26.882261,255802.98,6871978.0,46.875,0.0,0,0,0
1993-12-09,26.882261,26.882261,26.73889,26.810575,726257.25,19445344.0,46.75,0.0,0,0,0
1993-12-10,26.810575,26.810575,26.667202,26.73889,719979.9,19238560.0,46.625,0.0,0,0,0
1993-12-13,26.73889,26.882261,26.667202,26.882261,476382.9,12806250.0,46.875,0.0,0,0,0
1993-12-14,26.882261,26.882261,26.667202,26.667202,73061.66,1949659.0,46.5,0.0,0,0,0
1993-12-15,26.73889,26.73889,26.667202,26.667202,144030.86,3840900.0,46.5,0.0,0,0,0
1993-12-16,26.73889,26.73889,26.667202,26.73889,136358.5,3646075.0,46.625,0.0,0,0,0
1993-12-17,26.777708,26.922062,26.777708,26.849886,181324.8,4875094.0,46.5,0.0,0,0,0
1993-12-20,26.849886,26.922062,26.849886,26.922062,119151.34,3207800.0,46.625,0.0,0,0,0
1993-12-21,26.849886,26.849886,26.777708,26.849886,356241.75,9558622.0,46.5,0.0,0,0,0
1993-12-22,26.922062,26.99424,26.849886,26.99424,710578.44,19181524.0,46.75,0.0,0,0,0
1993-12-23,26.99424,27.066418,26.99424,26.99424,924462.06,24955150.0,46.75,0.0,0,0,0
1993-12-27,26.99424,27.138594,26.99424,27.138594,774310.56,21013700.0,47.0,0.0,0,0,0
1993-12-28,27.138594,27.210772,27.138594,27.210772,1525068.0,41470756.0,47.125,0.0,0,0,0
1993-12-29,27.210772,27.210772,27.138594,27.138594,461884.66,12543234.0,47.0,0.0,0,0,0
1993-12-30,27.138594,27.138594,26.99424,27.066418,380834.03,10300941.0,46.875,0.0,0,0,0
1993-12-31,27.138594,27.138594,26.849886,26.922062,541896.2,14579184.0,46.625,0.0,0,0,0
1994-01-03,26.922062,26.922062,26.777708,26.849886,1664135.6,44651824.0,46.5,0.0,0,0,0
1994-01-04,26.849886,26.922062,26.849886,26.922062,284543.12,7660487.0,46.625,0.0,0,0,0
1994-01-05,26.99424,26.99424,26.849886,26.99424,1231172.9,33234576.0,46.75,0.0,0,0,0
1994-01-06,26.99424,27.066418,26.99424,26.99424,348102.03,9396750.0,46.75,0.0,0,0,0
1994-01-07,27.066418,27.138594,26.99424,27.138594,1343050.4,36448500.0,47.0,0.0,0,0,0
1994-01-10,27.210772,27.49948,27.138594,27.49948,1028199.94,28256408.0,47.625,0.0,0,0,0
1994-01-11,27.427303,27.427303,27.355125,27.427303,511242.4,14022000.0,47.5,0.0,0,0,0
1994-01-12,27.427303,27.427303,27.282948,27.355125,274325.2,7499250.0,47.375,0.0,0,0,0
1994-01-13,27.282948,27.282948,27.210772,27.282948,423091.2,11535541.0,47.25,0.0,0,0,0
1994-01-14,27.355125,27.427303,27.355125,27.355125,237609.95,6504138.0,47.375,0.0,0,0,0
1994-01-17,27.355125,27.427303,27.282948,27.355125,30653.762,839091.0,47.375,0.0,0,0,0
1994-01-18,27.427303,27.427303,27.355125,27.427303,288180.0,7898800.0,47.5,0.0,0,0,0
1994-01-19,27.355125,27.427303,27.282948,27.355125,347755.66,9506625.0,47.375,0.0,0,0,0
1994-01-20,27.355125,27.427303,27.355125,27.427303,486823.3,13343466.0,47.5,0.0,0,0,0
1994-01-21,27.427303,27.427303,27.355125,27.355125,148246.44,4055300.0,47.375,0.0,0,0,0
1994-01-24,27.355125,27.427303,27.282948,27.282948,647365.9,17662050.0,47.25,0.0,0,0,0
1994-01-25,27.282948,27.282948,27.210772,27.282948,537566.56,14647000.0,47.25,0.0,0,0,0
1994-01-26,27.282948,27.355125,27.210772,27.282948,251291.58,6865044.0,47.25,0.0,0,0,0
1994-01-27,27.355125,27.571657,27.355125,27.571657,596622.6,16449875.0,47.75,0.0,0,0,0
1994-01-28,27.716011,27.716011,27.643833,27.643833,617404.9,17067438.0,47.875,0.0,0,0,0
1994-01-31,27.716011,27.860365,27.716011,27.860365,543454.8,15131044.0,48.25,0.0,0,0,0
1994-02-01,27.788189,27.788189,27.643833,27.716011,525789.94,14563312.0,48.0,0.0,0,0,0
1994-02-02,27.788189,27.860365,27.788189,27.860365,532717.4,14841700.0,48.25,0.0,0,0,0
1994-02-03,27.860365,27.860365,27.643833,27.716011,807215.75,22401932.0,48.0,0.0,0,0,0
1994-02-04,27.716011,27.788189,27.138594,27.138594,2430133.2,65950400.0,47.0,0.0,0,0,0
1994-02-07,27.066418,27.282948,27.066418,27.282948,894327.8,24367624.0,47.25,0.0,0,0,0
1994-02-08,27.282948,27.282948,27.138594,27.282948,325934.34,8886569.0,47.25,0.0,0,0,0
1994-02-09,27.282948,27.427303,27.282948,27.355125,250425.64,6854944.0,47.375,0.0,0,0,0
1994-02-10,27.355125,27.355125,27.138594,27.138594,1530783.0,41543300.0,47.0,0.0,0,0,0
1994-02-11,27.138594,27.282948,26.99424,27.210772,899523.4,24492956.0,47.125,0.0,0,0,0
1994-02-14,27.138594,27.355125,27.138594,27.282948,4748908.5,129478536.0,47.25,0.0,0,0,0
