Date,Open,High,Low,Close,Volume,Turnover,Unadjusted Close,Dividend,Constituent_S&P 500,Constituent_S&P MidCap 400,Constituent_S&P SmallCap 600
2006-02-03,20.804113,21.40838,20.588303,21.14941,1251909.6,26284028.0,24.5,0.0,0,0,0
2006-02-06,21.192572,21.287527,20.804113,20.890438,893724.75,18798446.0,24.2,0.0,0,0,0
2006-02-07,20.76095,20.890438,20.243006,20.286167,781241.7,16028127.0,23.5,0.0,0,0,0
2006-02-08,20.277536,20.432919,20.139418,20.199844,388535.7,7891861.0,23.4,0.0,0,0,0
2006-02-09,20.337961,20.562405,20.2948,20.389757,817732.06,16677946.0,23.62,0.0,0,0,0
2006-02-10,20.415653,20.450184,19.940872,20.018564,320536.12,6435405.0,23.19,0.0,0,0,0
2006-02-13,20.018564,20.027197,19.656002,19.707796,275241.72,5461354.0,22.83,0.0,0,0,0
2006-02-14,19.681898,19.707796,19.517883,19.54378,297020.12,5817869.0,22.64,0.0,0,0,0
2006-02-15,19.595575,19.621471,19.198484,19.258911,468930.34,9128361.0,22.31,0.0,0,0,0
2006-02-16,19.276176,19.526516,19.207117,19.491985,537045.75,10411436.0,22.58,0.0,0,0,0
2006-02-17,19.612839,19.785488,19.57831,19.768223,541795.25,10653410.0,22.9,0.0,0,0,0
2006-02-21,20.156683,20.199844,19.940872,20.096256,827231.1,16584829.0,23.28,0.0,0,0,0
2006-02-22,19.984034,20.11352,19.725061,19.768223,630067.25,12519762.0,22.9,0.0,0,0,0
2006-02-23,19.725061,19.940872,19.54378,19.699163,440664.78,8699025.0,22.82,0.0,0,0,0
2006-02-24,20.027197,20.243006,19.854548,20.234375,620104.8,12458839.0,23.44,0.0,0,0,0
2006-02-27,20.027197,20.070358,19.785488,19.837282,769773.25,15303501.0,22.98,0.0,0,0,0
2006-02-28,19.897709,20.11352,19.733694,20.104889,671538.9,13370548.0,23.29,0.0,0,0,0
2006-03-01,20.096256,20.096256,19.897709,20.061726,313353.9,6275194.0,23.24,0.0,0,0,0
2006-03-02,20.165316,20.47608,20.087624,20.424286,1026248.5,20837874.0,23.66,0.0,0,0,0
2006-03-03,20.519243,20.622831,20.337961,20.614199,420392.34,8632774.0,23.88,0.0,0,0,0
2006-03-06,20.501978,20.501978,20.070358,20.286167,681501.3,13880056.0,23.5,0.0,0,0,0
2006-03-07,20.11352,20.14805,19.82865,19.93224,395370.38,7890378.0,23.09,0.0,0,0,0
2006-03-08,19.664635,19.768223,19.448824,19.612839,282308.12,5538935.0,22.72,0.0,0,0,0
2006-03-09,19.725061,19.845915,19.621471,19.811386,478545.28,9464368.0,22.95,0.0,0,0,0
2006-03-10,19.621471,19.802753,19.448824,19.725061,461979.8,9108711.0,22.85,0.0,0,0,0
2006-03-13,19.725061,19.992666,19.586943,19.984034,380890.06,7541323.0,23.15,0.0,0,0,0
2006-03-14,19.9754,20.312065,19.923607,20.277536,384249.5,7733320.0,23.49,0.0,0,0,0
2006-03-15,20.260271,20.320698,19.992666,20.053093,656711.0,13252137.0,23.23,0.0,0,0,0
2006-03-16,20.053093,20.268904,19.93224,20.225742,743824.56,14990851.0,23.43,0.0,0,0,0
2006-03-17,20.260271,20.303432,20.070358,20.130785,375561.3,7591629.0,23.32,0.0,0,0,0
2006-03-20,20.04446,20.156683,19.64737,19.716429,573999.5,11421770.0,22.84,0.0,0,0,0
2006-03-21,19.681898,19.889078,19.552412,19.785488,477502.7,9404466.0,22.92,0.0,0,0,0
2006-03-22,19.854548,19.897709,19.64737,19.750957,328760.97,6500722.0,22.88,0.0,0,0,0
2006-03-23,19.811386,20.087624,19.681898,20.087624,260066.36,5174657.0,23.27,0.0,0,0,0
2006-03-24,20.04446,20.191212,19.966768,20.04446,360038.44,7235268.0,23.22,0.0,0,0,0
2006-03-27,20.096256,20.225742,20.027197,20.165316,170635.97,3435477.0,23.36,0.0,0,0,0
2006-03-28,20.191212,20.441551,20.191212,20.424286,411472.5,8375118.0,23.66,0.0,0,0,0
2006-03-29,20.389757,20.562405,20.32933,20.562405,370232.56,7575063.0,23.82,0.0,0,0,0
2006-03-30,20.562405,20.873173,20.562405,20.812746,699341.06,14494776.0,24.11,0.0,0,0,0
2006-03-31,20.665995,20.778215,20.458817,20.665995,466381.8,9608330.0,23.94,0.0,0,0,0
2006-04-03,20.873173,21.011292,20.717789,20.76095,470783.84,9822728.0,24.05,0.0,0,0,0
2006-04-04,20.665995,20.709156,20.501978,20.64873,233306.75,4815655.0,23.92,0.0,0,0,0
2006-04-05,20.717789,20.890438,20.674627,20.778215,344399.7,7165108.0,24.07,0.0,0,0,0
2006-04-06,21.002659,21.201202,21.002659,21.14941,718107.5,15148310.0,24.5,0.0,0,0,0
2006-04-07,21.019924,21.088984,20.847275,21.054453,481441.34,10094134.0,24.39,0.0,0,0,0
2006-04-10,21.313425,21.451544,21.158041,21.442911,575852.94,12282993.0,24.84,0.0,0,0,0
2006-04-11,21.451544,21.537868,21.235733,21.529236,623116.7,13365577.0,24.94,0.0,0,0,0
2006-04-12,21.51197,21.65009,21.36522,21.486073,599716.5,12910143.0,24.89,0.0,0,0,0
2006-04-13,21.36522,21.624191,21.278894,21.624191,270144.66,5802389.0,25.05,0.0,0,0,0
2006-04-17,21.75368,21.883165,21.65009,21.857267,610026.5,13280114.0,25.32,0.0,0,0,0
2006-04-18,21.909061,22.19393,21.848635,22.142136,1027291.1,22639826.0,25.65,0.0,0,0,0
2006-04-19,22.176666,22.444271,22.055813,22.357946,646980.25,14397348.0,25.9,0.0,0,0,0
2006-04-20,22.340681,22.340681,21.840002,22.098974,741507.7,16393409.0,25.6,0.0,0,0,0
2006-04-21,22.1594,22.625551,22.021282,22.565125,647559.44,14484304.0,26.14,0.0,0,0,0
2006-04-24,22.435638,22.521963,22.064444,22.11624,558244.9,12438754.0,25.62,0.0,0,0,0
2006-04-25,22.29752,22.357946,22.029915,22.185299,637944.56,14179809.0,25.7,0.0,0,0,0
2006-04-26,22.211195,22.357946,22.055813,22.098974,572146.0,12692933.0,25.6,0.0,0,0,0
2006-04-27,21.969488,22.021282,21.68462,21.75368,494763.22,10803280.0,25.2,0.0,0,0,0
2006-04-28,21.969488,22.245726,21.891798,22.11624,525693.2,11613377.0,25.62,0.0,0,0,0
2006-05-01,22.219828,22.487432,22.1594,22.357946,662271.44,14801027.0,25.9,0.0,0,0,0
2006-05-02,22.565125,22.660082,22.427006,22.61692,598094.7,13502948.0,26.2,0.0,0,0,0
2006-05-03,22.608288,22.634184,22.098974,22.211195,488855.25,10932627.0,25.73,0.0,0,0,0
2006-05-04,22.090342,22.271622,21.79684,21.943592,516078.25,11341761.0,25.42,0.0,0,0,0
2006-05-05,22.12487,22.245726,22.01265,22.185299,437073.7,9673066.0,25.7,0.0,0,0,0
2006-05-08,21.926327,22.12487,21.710516,22.12487,397223.88,8715146.0,25.63,0.0,0,0,0
2006-05-09,22.306152,22.61692,22.271622,22.47017,1349217.4,30397620.0,26.03,0.0,0,0,0
2006-05-10,22.556492,23.031275,22.47017,23.031275,877622.6,19968592.0,26.68,0.0,0,0,0
2006-05-11,23.454264,23.454264,23.143496,23.255718,1201981.5,28001712.0,26.94,0.0,0,0,0
2006-05-12,23.307512,23.436998,23.065804,23.178026,1204877.6,28024766.0,26.85,0.0,0,0,0
2006-05-15,22.547861,22.625551,22.271622,22.392477,793752.7,17816296.0,25.94,0.0,0,0,0
2006-05-16,22.40111,22.694613,22.280254,22.461536,697950.94,15676327.0,26.02,0.0,0,0,0
2006-05-17,22.660082,22.660082,22.12487,22.427006,909479.3,20400666.0,25.98,0.0,0,0,0
2006-05-18,22.349314,22.444271,22.211195,22.435638,304781.56,6821472.0,25.99,0.0,0,0,0
2006-05-19,22.055813,22.098974,21.75368,21.943592,839742.1,18406950.0,25.42,0.0,0,0,0
2006-05-22,21.667355,22.12487,21.667355,22.11624,1000763.2,21855460.0,25.62,0.0,0,0,0
2006-05-23,22.383844,22.677347,22.314785,22.461536,990569.06,22316228.0,26.02,0.0,0,0,0
2006-05-24,22.211195,22.280254,21.79684,21.891798,466497.66,10272635.0,25.36,0.0,0,0,0
2006-05-25,21.969488,22.271622,21.891798,22.271622,375561.3,8309375.0,25.8,0.0,0,0,0
2006-05-26,22.33205,22.61692,22.219828,22.487432,386218.8,8647962.0,26.05,0.0,0,0,0
2006-05-30,22.556492,22.591022,22.237093,22.36658,497427.6,11150272.0,25.91,0.0,0,0,0
2006-05-31,22.22846,22.306152,21.779575,22.029915,390968.38,8605406.0,25.52,0.0,0,0,0
2006-06-01,21.75368,22.029915,21.494705,21.76231,677446.8,14686433.0,25.21,0.0,0,0,0
2006-06-02,21.926327,22.323418,21.840002,22.19393,404637.78,8940787.0,25.71,0.0,0,0,0
2006-06-05,22.245726,22.375212,22.055813,22.133503,570060.8,12674035.0,25.64,0.0,0,0,0
2006-06-06,21.926327,22.01265,21.75368,21.943592,381121.75,8359166.0,25.42,0.0,0,0,0
2006-06-07,21.840002,21.883165,21.667355,21.79684,204809.5,4465119.0,25.25,0.0,0,0,0
2006-06-08,21.589663,21.632824,21.322058,21.563765,837193.6,17944930.0,24.98,0.0,0,0,0
2006-06-09,21.710516,21.840002,21.58103,21.598295,398266.44,8637081.0,25.02,0.0,0,0,0
2006-06-12,21.736414,21.822739,21.278894,21.339321,419813.16,9006835.0,24.72,0.0,0,0,0
2006-06-13,20.97676,21.192572,20.717789,20.76095,1043277.4,21803526.0,24.05,0.0,0,0,0
2006-06-14,20.76095,20.9336,20.717789,20.75232,307793.47,6404353.0,24.04,0.0,0,0,0
2006-06-15,20.97676,21.088984,20.86454,20.97676,334900.6,7029900.0,24.3,0.0,0,0,0
2006-06-16,20.899069,21.019924,20.717789,21.019924,234465.17,4900367.0,24.35,0.0,0,0,0
2006-06-19,20.79548,20.86454,20.57967,20.631464,206431.3,4268513.0,23.9,0.0,0,0,0
2006-06-20,20.726421,20.838642,20.631464,20.804113,368379.1,7646246.0,24.1,0.0,0,0,0
2006-06-21,20.76095,21.14941,20.69189,21.106247,349960.12,7322299.0,24.45,0.0,0,0,0
2006-06-22,21.088984,21.175306,20.985394,21.097616,199133.22,4199431.0,24.44,0.0,0,0,0
2006-06-23,20.907701,21.14941,20.907701,21.054453,175385.52,3691752.0,24.39,0.0,0,0,0
2006-06-26,21.028557,21.322058,20.890438,21.287527,174227.1,3688740.0,24.66,0.0,0,0,0
2006-06-27,21.304792,21.46881,21.166674,21.36522,263889.16,5624860.0,24.75,0.0,0,0,0
2006-06-28,21.29616,21.382484,21.088984,21.278894,238056.3,5063972.0,24.65,0.0,0,0,0
2006-06-29,21.373852,21.745047,21.347954,21.745047,401162.5,8656357.0,25.19,0.0,0,0,0
2006-06-30,21.822739,21.969488,21.822739,21.840002,469857.1,10286340.0,25.3,0.0,0,0,0
2006-07-03,22.142136,22.435638,21.943592,22.418373,167392.38,3714993.0,25.97,0.0,0,0,0
2006-07-05,22.055813,22.26299,22.01265,22.245726,1156339.6,25589856.0,25.77,0.0,0,0,0
2006-07-06,22.245726,22.392477,22.098974,22.392477,782863.5,17436450.0,25.94,0.0,0,0,0
2006-07-07,22.392477,22.392477,22.142136,22.22846,453291.62,10095344.0,25.75,0.0,0,0,0
2006-07-10,22.142136,22.237093,21.97812,22.073076,237129.55,5252008.0,25.57,0.0,0,0,0
2006-07-11,22.435638,22.599655,22.323418,22.556492,269681.28,6052357.0,26.13,0.0,0,0,0
2006-07-12,22.703243,22.789568,22.40111,22.780935,457577.78,10388026.0,26.39,0.0,0,0,0
2006-07-13,22.815466,22.901789,22.677347,22.772303,484221.56,11033695.0,26.38,0.0,0,0,0
2006-07-14,23.04854,23.083069,22.729141,22.875893,536119.0,12303260.0,26.5,0.0,0,0,0
2006-07-17,22.720509,22.86726,22.280254,22.357946,221838.34,5000869.0,25.9,0.0,0,0,0
2006-07-18,22.521963,22.668715,22.055813,22.219828,238751.34,5332796.0,25.74,0.0,0,0,0
2006-07-19,22.1594,22.29752,21.79684,22.29752,273851.62,6047632.0,25.83,0.0,0,0,0
2006-07-20,22.435638,22.530596,21.960857,22.064444,339534.3,7519333.0,25.56,0.0,0,0,0
2006-07-21,22.185299,22.185299,21.822739,22.004019,175733.05,3863753.0,25.49,0.0,0,0,0
2006-07-24,21.90043,22.098974,21.675987,22.098974,248250.44,5434712.0,25.6,0.0,0,0,0
2006-07-25,22.176666,22.219828,21.75368,21.909061,495921.66,10885427.0,25.38,0.0,0,0,0
2006-07-26,21.779575,22.081709,21.736414,21.76231,260877.27,5701928.0,25.21,0.0,0,0,0
2006-07-27,22.185299,22.254358,22.01265,22.185299,180598.42,4002046.0,25.7,0.0,0,0,0
2006-07-28,22.185299,22.22846,21.79684,22.107607,209327.36,4619342.0,25.61,0.0,0,0,0
2006-07-31,22.185299,22.33205,21.960857,22.323418,279643.75,6201831.0,25.86,0.0,0,0,0
2006-08-01,22.357946,22.487432,22.237093,22.427006,232032.48,5200829.0,25.98,0.0,0,0,0
2006-08-02,22.573757,22.789568,22.547861,22.729141,743708.7,16889350.0,26.33,0.0,0,0,0
2006-08-03,22.444271,22.539228,22.288887,22.51333,209674.89,4704986.0,26.08,0.0,0,0,0
2006-08-04,22.573757,22.591022,22.280254,22.487432,158588.36,3559906.0,26.05,0.0,0,0,0
2006-08-07,22.565125,22.841362,22.565125,22.841362,339650.16,7728810.0,26.46,0.0,0,0,0
2006-08-08,22.599655,22.703243,22.40111,22.521963,282423.97,6379734.0,26.09,0.0,0,0,0
2006-08-09,22.556492,22.737774,22.444271,22.556492,251378.17,5685573.0,26.13,0.0,0,0,0
2006-08-10,22.418373,22.427006,22.073076,22.26299,402089.25,8941747.0,25.79,0.0,0,0,0
2006-08-11,22.349314,22.375212,21.883165,22.04718,207937.25,4605521.0,25.54,0.0,0,0,0
2006-08-14,21.79684,21.874533,21.65009,21.840002,142949.62,3112419.0,25.3,0.0,0,0,0
2006-08-15,21.848635,21.917694,21.727781,21.874533,286362.6,6250748.0,25.34,0.0,0,0,0
2006-08-16,21.840002,21.8659,21.589663,21.641457,264352.53,5734643.0,25.07,0.0,0,0,0
2006-08-17,21.442911,21.537868,21.14941,21.304792,714748.1,15203990.0,24.68,0.0,0,0,0
2006-08-18,21.434278,21.451544,21.201202,21.417013,209559.05,4469152.0,24.81,0.0,0,0,0
2006-08-21,21.434278,21.589663,21.373852,21.589663,300958.75,6473280.0,25.01,0.0,0,0,0
2006-08-22,21.563765,21.598295,21.451544,21.555132,326096.56,7026493.0,24.97,0.0,0,0,0
2006-08-23,21.51197,21.51197,21.26163,21.330688,373707.84,7979962.0,24.71,0.0,0,0,0
2006-08-24,21.434278,21.641457,21.382484,21.641457,279991.28,6035079.0,25.07,0.0,0,0,0
2006-08-25,21.770943,21.840002,21.598295,21.632824,168782.48,3667341.0,25.06,0.0,0,0,0
2006-08-28,21.529236,21.606928,21.209835,21.29616,410893.28,8776661.0,24.67,0.0,0,0,0
2006-08-29,21.252998,21.322058,21.14941,21.26163,267364.44,5673502.0,24.63,0.0,0,0,0
2006-08-30,21.270262,21.58103,21.11488,21.58103,141907.03,3019233.0,25.0,0.0,0,0,0
2006-08-31,21.563765,21.667355,21.36522,21.58103,183262.8,3940651.0,25.0,0.0,0,0,0
2006-09-01,21.606928,21.632824,21.382484,21.537868,278601.16,5997901.0,24.95,0.0,0,0,0
2006-09-05,21.46881,21.667355,21.356586,21.503338,302928.1,6507270.0,24.91,0.0,0,0,0
2006-09-06,21.40838,21.563765,21.235733,21.391117,170288.44,3643395.0,24.78,0.0,0,0,0
2006-09-07,21.322058,21.39975,21.192572,21.322058,112830.58,2403422.0,24.7,0.0,0,0,0
2006-09-08,21.26163,21.287527,21.063086,21.14941,228673.05,4842735.0,24.5,0.0,0,0,0
2006-09-11,20.735054,20.83001,20.54514,20.657362,627402.9,12969099.0,23.93,0.0,0,0,0
2006-09-12,20.54514,20.631464,20.14805,20.32933,368726.62,7517800.0,23.55,0.0,0,0,0
2006-09-13,20.2948,20.458817,20.173948,20.277536,444835.12,9032524.0,23.49,0.0,0,0,0
2006-09-14,20.432919,20.432919,20.009932,20.156683,334437.25,6768398.0,23.35,0.0,0,0,0
2006-09-15,20.11352,20.286167,19.914974,20.096256,713937.2,14388201.0,23.28,0.0,0,0,0
2006-09-18,20.243006,20.458817,20.130785,20.337961,400351.6,8120390.0,23.56,0.0,0,0,0
2006-09-19,20.372492,20.441551,19.958138,20.035828,568439.06,11505737.0,23.21,0.0,0,0,0
2006-09-20,20.018564,20.027197,19.733694,19.914974,591955.06,11770425.0,23.07,0.0,0,0,0
2006-09-21,19.871813,20.286167,19.871813,20.260271,488855.25,9837031.0,23.47,0.0,0,0,0
2006-09-22,20.277536,20.277536,19.966768,20.027197,343472.94,6892794.0,23.2,0.0,0,0,0
2006-09-25,19.768223,20.173948,19.742327,20.070358,1201286.5,23925248.0,23.25,0.0,0,0,0
2006-09-26,20.11352,20.286167,19.984034,20.156683,226124.52,4549916.0,23.35,0.0,0,0,0
2006-09-27,20.199844,20.458817,19.958138,20.458817,343936.3,6970350.0,23.7,0.0,0,0,0
2006-09-28,20.536509,20.76095,20.40702,20.622831,215235.33,4439319.0,23.89,0.0,0,0,0
2006-09-29,20.588303,20.683258,20.337961,20.674627,1024395.06,21039884.0,23.95,0.0,0,0,0
2006-10-02,20.717789,20.812746,20.372492,20.450184,197743.11,4078193.0,23.69,0.0,0,0,0
2006-10-03,20.2948,20.2948,20.009932,20.11352,223691.83,4499654.0,23.3,0.0,0,0,0
2006-10-04,19.992666,20.303432,19.707796,20.260271,1010841.5,20249206.0,23.47,0.0,0,0,0
2006-10-05,20.501978,20.536509,20.182579,20.372492,409503.16,8338994.0,23.6,0.0,0,0,0
2006-10-06,20.372492,20.458817,20.139418,20.450184,417264.6,8458252.0,23.69,0.0,0,0,0
2006-10-09,20.536509,21.132145,20.536509,21.019924,459778.8,9593311.0,24.35,0.0,0,0,0
2006-10-10,20.458817,20.717789,20.225742,20.458817,459547.12,9395442.0,23.7,0.0,0,0,0
2006-10-11,20.286167,20.501978,20.11352,20.182579,491172.12,9976635.0,23.38,0.0,0,0,0
2006-10-12,20.11352,20.596935,20.11352,20.40702,329108.47,6709362.0,23.64,0.0,0,0,0
2006-10-13,20.614199,21.063086,20.562405,20.847275,330382.75,6873348.0,24.15,0.0,0,0,0
2006-10-16,20.959497,21.04582,20.674627,21.028557,670264.56,13969313.0,24.36,0.0,0,0,0
2006-10-17,21.356586,21.356586,20.873173,21.04582,693433.06,14673062.0,24.38,0.0,0,0,0
2006-10-18,21.019924,21.132145,20.54514,20.709156,400004.1,8365479.0,23.99,0.0,0,0,0
2006-10-19,20.855907,21.123512,20.743687,21.054453,216972.97,4554424.0,24.39,0.0,0,0,0
2006-10-20,21.063086,21.063086,20.54514,20.76095,596472.94,12352245.0,24.05,0.0,0,0,0
2006-10-23,20.553772,20.847275,20.415653,20.804113,748110.75,15408013.0,24.1,0.0,0,0,0
2006-10-24,20.769583,20.985394,20.54514,20.950865,262383.22,5453938.0,24.27,0.0,0,0,0
2006-10-25,20.950865,21.36522,20.855907,21.322058,232032.48,4926518.0,24.7,0.0,0,0,0
